company_id,name
501dff99-7132-492f-a528-a015dd73464c,KYOCERA Corporation
f918f0b6-bba7-4f00-a261-609122e727df,HKC CORPORATION LIMITED
b2cab94b-0d0b-4e1f-ae86-b3e0c50f1bbb,HITACHI MEDICAL CORPORATION
ae236eaf-7406-47ca-8c79-84a867198799,RINGSPANN GmbH
4aca4b90-da09-4851-92f6-e5658e9ca61d,Nortel Networks Limited
1b606c63-f004-4846-8e11-d819cee5029a,Dow Global Technologies LLC
3843efd1-3f27-48fe-8c81-f6cd9572e998,24th & Dean
1d80c32f-ec5c-48af-8295-62f16eafc3cf,"Interez, Inc."
e73d67c1-4b57-4d42-9038-6e7d1bad679c,E I DU PONT NEMOURS AND COMPANY
55bc7465-2823-418d-9835-41d555c610a6,SONY GROUP CORPORATION
cc750681-c1c9-44ee-bcf6-6a406757eff3,LSI Logic Corporation
e10ea6f8-b77e-41f8-830b-46cf1db68ca1,Afton Chemical Corporation
3cbb0d5f-d6d7-4b78-9bfa-186d5bdfa715,"CHLORINE ENGINEERS CORP., LTD."
e1331c03-da9f-4c1d-b832-c4cc621174f2,"CORTINA SYSTEMS, INC."
1b606c63-f004-4846-8e11-d819cee5029a,Dow Global Technologies LLC
b904f566-62d6-44a5-8689-7b5c5a3a1a19,General Electric Company
1d86631c-e613-463d-8b25-9c1255e49c45,KING FAHD UNIVERSITY OF PETROLEUM AND MINERALS
77b0e539-7552-487c-8171-df9127f7fa66,"SUMITOMO ELECTRIC INDUSTRIES, LTD."
b904f566-62d6-44a5-8689-7b5c5a3a1a19,General Electric Company
1c631b96-8301-4819-bd8c-2e69e2ef6c76,Robert Bosch GmbH
08680061-f5ab-448e-ac27-43b6343812c6,Loctite Corporation
4f87fefb-2763-4236-ab35-57bee381a0fd,SHELL OIL COMPANY
5d139463-6eec-413f-b2be-5a101af8f471,"RESVENT MEDICAL TECHNOLOGY CO., LTD"
b7980626-b6f2-41c6-ba2e-ea4d6f0f6974,GM Global Technologies Operations LLC
e5639d0e-3b76-489d-8c4f-93e83f5b2c1e,SWISS TIMING LTD
1918bc79-3bf3-4be6-8ea5-c5438e714ae2,Infineon Technologies AG
3a89079c-9b5a-44d9-9a29-1374eed14194,Nvidia Corporation
87245abc-bf3d-4b32-8c6e-0ab21c7ffa29,"Haskel, Inc."
bdcc4e9e-662e-4d11-bc1a-7beddcb4e431,U.S. Philips Corporation
51142040-d323-467a-ab99-25680d448d80,Gas Research Institute
8d21f773-a9c8-4e74-b731-77c4b3d4d3a0,Hughes Aircraft Company
e1690146-1903-45c5-8a4a-9179e4767fae,ENVISION AESC JAPAN LTD.
9c9263dd-335b-46d5-9634-88e0b1a82277,"Image Sensing Systems, Inc."
5d4f358a-1d7b-49f2-b132-6bb9c2cfd725,Tokyo Electron Limited
ac5ed98d-3102-481a-a299-496319daaa3c,"Medtronic, Inc."
b23e3cee-e5d6-4ac2-8bbb-4707becdf7de,SK hynix Inc.
4ef2b9c8-d3e7-40d6-ac53-8694d8fe890f,Kabushiki Kaisha Toshiba
4840cedc-7dcd-4aa9-9d62-ee877f7ef128,Xerox Corporation
c8c32e77-116a-4259-a88f-7b3d4552d091,Daewoo Electronics Corporation
301468b4-6692-4945-834b-769a5b31b0ed,"KING JIM CO., LTD."
cf719a48-1ee1-40f1-be8a-ddbe35e53ac6,Lucas Industries plc
f072d61d-9739-4bd7-b08a-0c67f936360a,KANAGAWA UNIVERSITY
cc9aef0b-7b96-4cef-992a-1a50e85fe3cf,Gilead Calistoga LLC
29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation
1d443c32-beaa-448d-b67c-2e60c804fd0a,DENSO CORPORATION
a4bf0b1d-278f-40b2-b2e7-016e50c0c0f1,WITRON LOGISTIK + INFORMATIK GMBH
f48c8eab-622e-44ed-b511-cd31ffd1fa08,Delphi Technologies
41624648-642b-4c0c-9e6e-883fb6c2af96,Emtec Magnetics GmbH
88e8145d-5df5-463e-8cc1-4f0fdbae5f7b,"Seeger Industrial, S.A."
fee30b2d-5a61-4bf6-8812-f503ec3bb1b4,Sony Semiconductor Solutions Corporation
e9234470-e19a-4b28-b76a-f22dfe01eb10,Roland Offsetmaschinenfabrik Faber & Schleicher AG
51e40367-1b82-4d8b-a653-962a2536c01c,"ZEUS Scientific, Inc."
61e1ab0d-0468-4adc-8618-a048e1da5e61,W. C. Richards Company
bcf802d8-53dd-4e7e-bf4d-3b63625bdd3c,EASTMAN KODAK COMPANY
9971439c-aa8f-4cf2-b787-3b80dc992cfa,NEC CORPORATION
5a9d0f13-c862-4a48-9966-3495c4904177,Lam Research Corporation
2ffb3916-64b0-4b4c-93ef-3782ea33cb19,Oxford Instruments (UK) Ltd.
5f83d790-2a6a-421e-8d6c-6da6e6869187,Milwaukee Electric Tool Corporation
9971439c-aa8f-4cf2-b787-3b80dc992cfa,NEC CORPORATION
67f917d7-2ce6-489b-8090-a69577afe479,"Oakriver Technology, Inc."
f275daca-6287-4d02-8166-797b6827eaa1,"AJINOMOTO CO., INC."
fd3b4ed9-fb12-4866-9885-282c43154b89,"LG Chem, Ltd."
809eb6e3-4638-43d5-9323-cdef1009eb9c,"Larsen, S.A."
6b59fb48-ae33-4e95-bd0b-dc9ee18ef4ae,"HILL-ROM SERVICES, INC."
cf60c4b9-87eb-487a-b4c9-5da1c563e91d,SCHLUMBERGER TECHNOLOGIES CORPORATION
55754f7e-e260-42ac-a700-1d2cc456c43e,"SEMICONDUCTOR ENERGY LABORATORY CO., LTD."
6b2fa58e-216f-4a01-a8dd-4716e87a51fe,"AI Analysis, Inc."
aa9ecbd7-9801-48f1-b722-8887478c21b6,Xanoptix Inc.
461735da-1e01-4148-8ee3-7e610c5dca9b,Hoechst GmbH
4403e8f8-0765-4125-bb25-edef96643847,Daimlerchrysler AG
3737197c-127a-486d-be47-8a025006c5ad,"Kokusai Denshin Denwa Co., Ltd."
347d632e-b0eb-49e6-b853-516334b5bd8b,Ciena Corporation
5dd387c1-fab1-45e3-b898-c80ed1061220,Hitachi Global Storage Technologies Netherlands B.V.
f67cc11d-ed66-4958-b116-3f70da0c1013,KING SAUD UNIVERSITY
4d02b7ca-575f-4cad-8529-aa098a0d76aa,"SANYO ELECTRIC CO., LTD."
2f8c4b0a-fe70-48c5-b0f4-b2b8f43a0b60,Besin B. V.
ab4fad04-e47f-4b3d-9e77-9ae7c7a1a4b1,Siemens Healthcare Limited
209492cf-dfe3-494d-ae27-041c98ef84cd,SEIKO INSTRUMENTS INC.
93f8c962-7a18-45c0-b192-7a141f9a8b6c,"HITACHI, LTD."
bda47ad5-fd60-4a4a-a69a-1d4eb607f2a2,The United States of America as represented by the Secretary of the Army
a960adeb-cbe2-4df2-9ab9-e472d83aa578,"United Therapy Services, Inc."
45741423-0245-4ba5-9db4-507e2fa6b87c,Delos Living LLC
77b0e539-7552-487c-8171-df9127f7fa66,"SUMITOMO ELECTRIC INDUSTRIES, LTD."
b904f566-62d6-44a5-8689-7b5c5a3a1a19,General Electric Company
b4880808-baf7-4038-9bfb-cc029bb676f6,Seagate Technology LLC
324dc213-2f02-4fb8-9e68-90debc21eaeb,"BODOR LABORATORIES, INC."
0b32cc51-0a13-40c5-ae6e-b90d32630fcb,Volvo Truck Corporation
533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD."
3e0fba4d-6b56-42a0-a974-3117903cdeb7,Bayer Aktiengesellschaft
f03635c8-6b6c-4f2b-bb6c-b52678f56aae,QUALCOMM Incorporated
c4194edb-ffaf-4c03-982d-93cb94b63519,Continental Teves AG & Co. OHG
67927c92-2fb0-4910-8040-5fcdf6334aea,KAWASAKI JUKOGYO KABUSHIKI KAISHA
aeae0945-48ca-4b6d-9fec-c3699e08454e,The Board of Regents of the University of Texas
74c11be2-20ec-49fe-ac26-d839d375bd32,MITSUBISHI ELECTRIC CORPORATION
23ed8462-36ca-4bad-a0b5-c294393b9932,1045929 ONTARIO LIMITED
d5f2b1cd-9974-4de9-b76a-b5bf8b46c5e6,Whirlpool Corporation
641b01cf-9968-459c-80d0-51c3a8199231,Leister Process Technologies
88c962da-6df3-4f86-85ba-14c24c3cb600,"Taiwan Semiconductor Manufacturing Company, Ltd."
79df0ebc-f572-4c82-80df-05615c36ff33,Weirton Steeel Corporation
29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation
08025288-6845-4b46-afda-0fa481a58342,"Konica Minolta Business Technologies, Inc."
c1d85c98-a4bb-4741-8f68-e30d018eb3dd,"Fleetguard, Inc."
8045eba2-83f0-44d4-91d2-f78996c6d413,"Johnson & Johnson Vision Care, Inc."
39be491b-c534-445b-9df6-512b9c7a4a46,Applera Corporation
41dc471d-a24d-4faf-83c0-db9a8f1b9883,"FUJI ELECTRIC CO., LTD."
e7f42812-4113-4a02-92f8-afb36442a8d7,"The Holmes Group, Inc."
eede167f-b3ef-4926-9c12-52ec8ba11c93,"OSAKA TITANIUM TECHNOLOGIES CO., LTD."
3e7d08c0-56c9-43af-8aff-2319d15536fe,Peters Machinenfabrik GmbH
55bc7465-2823-418d-9835-41d555c610a6,SONY GROUP CORPORATION
2fa096a6-756c-4bc4-874d-e93cb4eb4d66,"Griffin Technology, LLC"
529030b2-a9ae-4df4-a449-ba8d65d8af42,"Oakley, Inc."
0ec6c0f4-ed82-49c3-adf2-8e245c128f2c,Massachusetts Eye and Ear Infirmary
2f3741e4-a02c-4dca-974b-d654a1281a3e,HOYA LENS THAILAND LTD.
4e13ad56-505e-4ed9-8e8d-d9593c9ccf73,ZYMOGENETICS INC.
957089bd-7ea6-4f2d-9a44-8808145642bc,THE PROPHET CORPORATION
40432ae4-d8cd-48f7-bdc7-d2c3b1685719,NXP B.V.
8a03b7d9-0444-4dfc-9737-bf029c47a462,"FORD GLOBAL TECHNOLOGIES, LLC"
57732502-aab3-48fe-bc7f-12b277ff03d3,"Mitsubishi Electric Research Laboratories, Inc."
78a20dd7-5ddb-40a1-8a24-fd79a6dd79e7,"Computational Systems, Inc."
e6405b83-cc50-4ecf-a672-ff77bb2d206a,Oracle International Corporation
ad10d89d-89b8-43be-add7-83b099a450fa,Diehl GmbH & Co.
d6f138ea-5fbc-4de0-b58f-9080a787105f,BASF SE
877b4262-7552-45e3-adc3-c484b3095cf3,SEIKO EPSON CORPORATION
1b7df2b5-6ba8-45e7-978f-a91d69bf49be,HONEYWELL INTERNATIONAL INC.
906da649-dd98-4eac-a78c-d5dc3cc385b1,LG ELECTRONICS INC.
2c723314-7f95-4d2a-89ad-3c1081546c35,BROSE FAHRZEUGTEILE GMBH & CO.
1b078ccb-5c57-498a-ab56-5f05a970d760,THE TRUSTEES OF COLUMBIA UNIVERSITY IN THE CITY OF NEW YORK
f68105c9-d9fd-47a5-8c5a-fec1d284c900,SUMCO CORPORATION
7fd570bb-8d88-4ad9-832b-532add7b7500,"HONDA MOTOR CO., LTD."
c71fa1eb-230f-4410-a8ce-868bf70d0b13,United States of America as represented by the Secretary of the Air Force
08025288-6845-4b46-afda-0fa481a58342,"Konica Minolta Business Technologies, Inc."
40ef4238-349d-4b3d-b4d4-3fa28b66272a,LUCENT TECHNOLOGIES INC.
061e2050-389d-4986-bb4a-fe9461f0fcdf,Schonbeck Worldwide Lighting Inc.
77b0e539-7552-487c-8171-df9127f7fa66,"SUMITOMO ELECTRIC INDUSTRIES, LTD."
877b4262-7552-45e3-adc3-c484b3095cf3,SEIKO EPSON CORPORATION
57226a9f-2f7a-43da-a754-602728264481,MOGAM BIOTECHNOLOGY INSTITUTE
eff997e1-ddbc-4bc4-b226-2d6ff0734fe3,"Ricoh Seiki Company, Ltd."
74c11be2-20ec-49fe-ac26-d839d375bd32,MITSUBISHI ELECTRIC CORPORATION
b8e675e3-eca1-46e1-8c32-d57fe21d2c0c,"SAMSUNG ELECTRONICS SO., LTD"
ae000317-3435-4778-aa33-19697d1f148e,BISSELL Inc.
dfdf1f1a-8f22-41dc-a7f0-855bde20ca67,CANON KABUSHIKI KAISHA
0474fb07-df07-4d57-9fec-9fa7d0031c16,"Alkon Laboratories, Inc."
2e1a6824-ca6c-4c3b-acf7-53d827366c90,"Novatorque, Inc."
29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation
55bdea2a-b0e0-41cb-bc7b-e30f7566a111,"Steven J. Terrell & Associates, Inc."
38cff6e0-fc52-4faf-9fa9-b72912600dee,Apple Inc.
8adf3b66-4e4a-435b-bb6c-838b9c59ec2f,"Tricam Industries, LLC"
6ea955b1-1144-4ce1-9f68-e0f3af8a3a02,"Roberts Tool International (USA), Inc."
64dc9ab0-635f-4f31-a14e-cae82ac08d5f,Siemens Healthcare Diagnostics Inc.
22f6c052-c933-4002-8494-dd6247f86138,KIRIN BEER KABUSHIKI KAISHA
ef1f7747-b8f8-465b-9efe-5ce25c5c2fca,Benteler-Werke AG
175d1b50-7744-4cf8-8e62-d0d84f127191,The Agency of Industrial Science and Technology
895efbb8-9962-407d-bad5-7264416704de,Sun Microsystems Inc.
5378fca5-4827-4450-a9b6-7d460c1979c8,GOERTEK INC.
5185bc56-9f12-4011-a70b-b881564613cf,"SPOFA, Pharmaceutical Works"
1c4f96b9-d666-4136-b6bf-b104abe9840c,E.R. SQUIBB & SONS. INC.
645fa85e-f643-475f-9fcc-b043ee278111,"Lumileds Lighting US, LLC"
1548fb30-bae7-4aba-80da-e3dcf01b390b,Brother Kogyo Kabushiki Kaisha
36e660b1-d812-4367-8634-7af8abc99307,"SUMITOMO HEAVY INDUSTRIES, LTD."
011eccc6-e637-4bc6-b1ef-3261d66c4a58,NIDEC CORPORATION
8cf57f93-dc7b-408f-ac7f-1ccb188dfeb7,Time Domain Corporation
7e0091d0-3a24-43b4-b250-f7a0049ecb80,X Development LLC
823cb18f-597f-48e6-bef9-9783e2f85cab,"SHENZHEN HELLO TECH ENERGY CO., LTD"
0f4139b9-4113-4ca4-a7e6-c2a9199881cf,SHARP KABUSHIKI KAISHA
875e44e7-9d78-4910-962e-584e1c5628f3,Institute of Microelectronics
1eb679e3-7431-475d-b313-8141d6a9973a,Millipore Corporation
40432ae4-d8cd-48f7-bdc7-d2c3b1685719,NXP B.V.
d6f138ea-5fbc-4de0-b58f-9080a787105f,BASF SE
88c962da-6df3-4f86-85ba-14c24c3cb600,"Taiwan Semiconductor Manufacturing Company, Ltd."
29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation
c7a92172-49af-4900-bb1b-f5e0aad521b4,"Rocket Software, Inc."
e7b17ad2-ca5c-4096-ac2a-abc415464fb5,"REALSEE (BEIJING) TECHNOLOGY CO., LTD"
ee19b405-e8a2-4bfe-8aa1-9f8fe50d3be7,"Amazon Technologies, Inc."
eeea74c4-61d9-42ef-9bde-ac00cfcdab4e,Cilag GmbH International
118eae42-2f1c-43be-a51e-0d2df1755de9,FEI Company
ff381fc8-566f-400a-a70f-899c12c25d56,"Fiber Materials, Inc."
3eeaa955-83d2-42d0-89d3-187234c23d49,Timex Corporation
8c8a5065-67fb-4672-b714-787d64cb15e9,VEB Schwermaschinenbau-Kombinat Ernst Thalman Magdeburg
2f99f1e8-6c16-41b0-9611-907ab4383a9d,Bayerische Motoren Werke Aktiengesellschaft
4d02b7ca-575f-4cad-8529-aa098a0d76aa,"SANYO ELECTRIC CO., LTD."
7fcb5bf4-85df-4683-a8cf-581f91292db2,"Biosense Webster, Inc."
cf471585-fa54-47b2-b353-e619d9621ccf,Aircraft Owners and Pilots Association
47613bce-182e-4198-bc24-b1aeaa36e1fa,OLYMPUS IMAGING CORP.
644539ce-0715-44cd-8c8d-2d4778307f4b,FORJAS TAURUS S.A.
a44ada17-0847-4ec7-8284-eb1150058d96,Delphax Systems
1475da13-b279-4aea-b3b9-2a462290ffc8,Petagene LTD
a55d0099-d5aa-4b18-a0e4-f546ac8f8394,"XIAMEN KANGRUIQING FURNITURE CO., LTD."
b3881494-b49e-4566-b769-30042fb6ad28,"Tigo Energy, Inc."
7b097d0a-038b-4a21-bfb5-0fe12d3dc5eb,Sophos Limited
9e4e6a41-ea24-4765-8219-c13bcdbd75bc,Omachron Intellectual Property Inc.
86baf9e0-9715-4918-87ea-5929e497fc51,The Upjohn Co.
e3275ff7-65e8-4f76-bd4d-db7033d48bdb,The United States of America as represented by the Administrator of the National Aeronautics and Space Administration
196342eb-4464-46d6-aa90-9547186bbedc,UDN Packaging Corp
29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation
1b606c63-f004-4846-8e11-d819cee5029a,Dow Global Technologies LLC
3df925e8-ed22-49bf-a656-edada4631c16,"Kowa Automobile Industrial Co, Ltd"
8f4094b7-206a-49cc-bada-d91974888071,The Procter & Gamble Company
2f99f1e8-6c16-41b0-9611-907ab4383a9d,Bayerische Motoren Werke Aktiengesellschaft
29b8f534-149e-443c-b76b-3c4a222da89c,International Business Machines Corporation
ec4c4d48-9698-4953-b37b-3e893ea0dc42,Fujinon Corporation
4c6206be-9155-4ce0-b490-0cba1b4e6f2b,"MERCK & CO., INC."
bbc1e398-712f-4b5a-8132-bcebf592464b,"Baldwin Technology Company, Inc."
e6405b83-cc50-4ecf-a672-ff77bb2d206a,Oracle International Corporation
d414b736-2b0f-4219-9914-bf55f91f820b,The Johns Hopkins University
38d7d783-0360-435e-a9ba-8e83341ad95a,"PPG Industries Ohio, Inc."
766bd698-7279-4d4f-8a03-99eb5f85e100,ZTE CORPORATION
4a1b568f-8bc7-4b25-b8a6-1c62223b8089,EMC Corporation
9f84979f-8ee1-44bb-922c-551af6270142,MINEBEA MITSUMI Inc.
5cb5464d-f3e7-4a3a-8e5d-a128741a0b13,FUJIFILM Corporation
77a52564-4324-4f0a-822d-fe67f47dbcba,"DONGGUAN SUTUO INDUSTRIAL CO., LTD."
5f91f492-1976-4ca8-81b1-044d8485c1b3,BRIDGESTONE CORPORATION
6032f61a-11f0-4339-8fb3-380dbd2adadf,KROSAKIHARIMA CORPORATION
bfa33c94-d9fe-4bd1-a2c6-fdd70e17d20e,Faraday Technology Corp.
5b0b2179-927c-48dd-a8ee-211adb1d7e7a,"RICOH COMPANY, LTD."
2e14193b-4632-4065-a118-2fbf0d214593,CLABER S.P.A.
dfdf1f1a-8f22-41dc-a7f0-855bde20ca67,CANON KABUSHIKI KAISHA
ce1f1c1d-4b3f-4b72-9880-dee092bbe83e,"NIKE, Inc."
07e062b3-9b95-4aa3-afb0-91c89eb8e783,SmithKline Beecham Limited
40eb03ed-3054-4d3f-ba93-a30e79ed4fa2,ASMPT Singapore Pte. Ltd.
3b9818d1-6d08-4b60-a424-bb8d67b4de85,NIDEC COPAL CORPORATION
828dc162-8dd3-47f2-9b81-ba460e3df4aa,"Horng Lai Industrial Co., Ltd."
faa60b79-9940-4c80-b2a9-6263c9244538,"Medtronic Xomed, LLC"
55bca0bc-7e6b-43b5-95d0-c83df4d3c90a,"Align Technology, Inc."
b8867ce1-38ba-4d89-90d2-2e42591bf404,GEORG UTZ HOLDING AG
b4ca74cf-68f6-4a95-b92a-0670d7a3df5a,National Science Council
39baeb22-df81-47cf-b4d6-21fab3dcb307,Continental Automotive Systems Inc.
b76c7145-9d46-40e6-a3e9-eff1bc275731,"Beijing BOE Optoelectronics Technology Co., Ltd."
7bd80fe4-4583-4439-992b-fa88527492b3,WALGREEN CO.
baa658b2-5993-4f35-84a6-0e796b789439,"Stout Industrial Technology, Inc."
d1097181-f21f-4cfa-995a-7f16d587ea4a,"Hewlett-Packard Development Company, L.P."
76bfedeb-c249-4c5a-9fb1-87c5a5ae43a0,Monsanto Technology LLC
31e294d1-8f54-4ae0-9d88-dfa1f18c7e7b,"Heron Manufacturing, Inc."
e7d9ea56-a6ac-41cf-8d78-36263e42ebb0,"AlliedSignal, Inc."
94a0905e-72b2-44c7-b543-6029e0e9b7f2,GAAP Gas Controls LLC
77b0e539-7552-487c-8171-df9127f7fa66,"SUMITOMO ELECTRIC INDUSTRIES, LTD."
70472a6b-20a9-47a1-a6b8-ac3f701d6d5c,Valmet Oy
681bb272-dacd-4789-b8d1-1c43e9ed8fbf,3M INNOVATIVE PROPERTIES COMPANY
a93963b0-79cc-4409-b1cc-bc9d2cea6fd5,AbbVie Inc.
6ce04dde-f383-4923-8798-780d1a608ed6,THE REGENTS OF THE UNIVERSITY OF CALIFORNIA
187558cf-924c-4d78-a3c6-6143c2e8023d,M-I L.L.C.
7ba3618d-2185-4e56-b4a6-5d4e1ee2f4b0,Lite-On Technology Corporation
7e472a05-ed31-4e61-81d1-a6bdfbeacdad,MASCHINENFABRIK KOEPPERN GMBH & CO. KG
55bc7465-2823-418d-9835-41d555c610a6,SONY GROUP CORPORATION
e4db56af-396b-48d7-b72d-d610d22a6d15,ULTRASOC TECHNOLOGIES LIMITED
df177dc9-2bab-4962-a377-7bc58538742c,"PIONEER HI-BRED INTERNATIONAL, INC."
3a9adec5-2aa0-424d-bbdf-6fbdbfdbd59e,Monsanto Company
e05c07ca-258b-4ebe-a90a-9d0925e4179f,Jenera Enterprises Ltd
e4de33a5-523c-4cee-94b8-af4c8051a296,YAMAHA CORPORATION
5286f1d4-4f0f-49d1-bada-836323dbec72,"Genevieve I. Hanscom, Robert Magnuson, Louis J. Thomson (formerly Lois"
f1dd9d80-dc90-4ad0-a89e-892f5580c67d,TENCENT TECHNOLOGY (SHENZHEN) COMPANY LIMITED
bdcc4e9e-662e-4d11-bc1a-7beddcb4e431,U.S. Philips Corporation
b5ac98b7-7d2d-4a11-88f2-7dbae02fd5b9,"UBE INDUSTRIES, LTD."
8617e7f2-e027-4caf-a80f-0c84228d98a5,McDonnell Douglas Corporation
524a078f-e500-4085-ab09-6d82ec85b864,YAMAHA HATSUDOKI KABUSHIKI KAISHA
0ad88a86-93d1-4b5a-a380-16c10fee4a20,"WESTERN DIGITAL TECHNOLOGIES, INC."
0ed3b5da-e166-4ce8-bb57-768914cc7e2e,"Halliburton Energy Services, Inc."
aab751da-bb4e-442d-87b9-d6b73cb541ea,Vivint LLC
a7145e68-4d34-4e13-8486-5552ce592d17,Framatome & Cie.
d02a2fc6-7ded-4d47-ae56-93f325d016b6,"Allergan, Inc."
f60601db-097a-47b8-966b-384b8c5a48b8,"Caldwell Manufacturing Company North America, LLC"
7832ac8b-2fbc-4d27-b666-b811a3958f2b,Jafa Gold International Ltd.
93f8c962-7a18-45c0-b192-7a141f9a8b6c,"HITACHI, LTD."
b2c15669-88e9-447c-83e0-ea5eb83642b1,Cambridge Display Technology Limited
9f20ad90-6be5-4313-8385-5d1e104aa520,"Skyworks Solutions, Inc."
3f3fcd58-f413-45a5-9feb-df82ebb6ad2d,"Victor Company of Japan, Ltd."
22d1a453-c39f-4c14-88d1-4a6b9ef061c5,Rockwell Body and Chassis System
54991813-eacc-485c-846e-0d97352c62ca,Northwestern University
eeea74c4-61d9-42ef-9bde-ac00cfcdab4e,Cilag GmbH International
533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD."
533e0469-baac-46b7-9576-669db08092eb,"SAMSUNG DISPLAY CO., LTD."
448524a3-f290-4cd1-a16f-f03f375f0f2b,Raymond Engineering Inc.
048b2efe-1ff2-4857-9bbc-18422f0f1910,GOOGLE LLC
f9eab477-0d90-49e2-9673-cec04661d3ca,YAZAKI CORPORATION
9971439c-aa8f-4cf2-b787-3b80dc992cfa,NEC CORPORATION
68f49808-16e6-4a24-9737-6a1615f1d947,Construction Metalliques Ardechoices C.M.A.
0f0f6b90-e322-4e17-a599-f60f6ad8a9a3,"Fitbit, Inc."
79b55d76-3118-44f4-b6eb-39f189d40c6a,"Ing. C. Olivetti & C., S.p.A."
dbb77f58-8a17-41dc-9996-eb24f0758554,"Lufkin Industries, LLC"
8befab15-b80a-4b13-bcef-b608cbb0f94d,FRANCE TELECOM
141cd442-ad12-4f70-86fd-b0b794fddea7,Au Optronics Corporation
e5329452-ca18-4b67-bd01-f02f54d40e9e,MICHELL INSTRUMENTS LIMITED
8f4094b7-206a-49cc-bada-d91974888071,The Procter & Gamble Company
9c6de33d-ce17-4289-b41b-6679f23402f7,Diamond Shamrock Corporation
156a2ac6-8c53-4126-979f-c696ca63956c,"Global Nuclear Fuel-Americas, LLC"
f1dd9d80-dc90-4ad0-a89e-892f5580c67d,TENCENT TECHNOLOGY (SHENZHEN) COMPANY LIMITED
4f354211-09d3-46db-8a82-035f3a891bc0,"LAUREL BANK MACHINES CO., LTD."
8ba71df4-3d7f-4d17-9a11-09ec41a738ac,Thyssen Stahl AG
2c7913cb-9e7e-4843-97e6-4a581a5c53a7,ECOLAB INC.
ee19b405-e8a2-4bfe-8aa1-9f8fe50d3be7,"Amazon Technologies, Inc."
ac5ed98d-3102-481a-a299-496319daaa3c,"Medtronic, Inc."
58757002-1869-43ed-8216-186b202003d4,NHN Corporation
877b4262-7552-45e3-adc3-c484b3095cf3,SEIKO EPSON CORPORATION
8bb33721-cfda-4143-a701-0b740749f153,"OpenDNS, Inc."
60d0d424-80a8-4d80-b4d0-a03ccc3a4c9a,Eaton Corporation
797a25b7-dc1a-486d-9e2d-68461e0d9dd1,"FARO Technologies, Inc."
86a9d953-f231-4468-acea-12f4d372e219,"Frito-Lay North America, Inc."
e6a30c7a-d1f9-41ff-a2f6-977850d21322,Astra Pharma Inc.
6201870e-9538-40eb-9d4a-710cdaeb5b07,Raychem Limited
0bc189af-3eb0-4f95-9c77-b230b103c2cb,PANASONIC HOLDINGS CORPORATION
7f89b1f0-657b-4b47-899d-fd67d051ea68,"Merlin Technology, Inc."
8826f89b-cb4b-4e87-ae1c-dc9bc4474e6b,TESEC Corporation
e6d6bf5d-1db0-44aa-beca-2a5cb2a734f5,"Tabletops Unlimited, Inc."
0abf8068-34b7-4474-ae8f-9c89301da350,"American Safety Flight Systems, Inc."
6a1bae94-662c-411e-98bc-0e71e0276138,"JL MARINE SYSTEMS, INC."
87bbd77e-54e0-4d95-9c1b-7843963c09eb,TOYOTA JIDOSHA KABUSHIKI KAISHA
4f01f146-15a8-4aee-a1a5-fbdbc85b403e,"SAMSUNG TECHWIN CO., LTD."
8c40b2c4-17fd-462d-970e-4b8004ed1372,"SAMSUNG SDS CO., LTD."
edcbf193-884d-45d3-ab96-804483807113,Pioneer Electronic Corporation
e8787fb8-1757-4cc0-9d6a-09080bc6634c,"Cardica, Inc."
f324b245-d9ee-4285-bd81-177d87354b40,"Dana-Farber Cancer Institute, Inc."
3e0fba4d-6b56-42a0-a974-3117903cdeb7,Bayer Aktiengesellschaft
ca9e4359-cbc4-445c-972b-0a1173928f78,"NAKATA COATING CO., LTD."
8e02a42b-db7d-48ed-b42f-0c53e3cd54bb,TETRA LAVAL HOLDINGS & FINANCE S.A.
3a671732-02c2-4bd7-8890-427738a67c1f,ST. JUDE MEDICAL AB
93f8c962-7a18-45c0-b192-7a141f9a8b6c,"HITACHI, LTD."
b3267701-8eb0-4f35-8541-77ac12773e2f,CONSEIL ET TECHNIQUE
4d02b7ca-575f-4cad-8529-aa098a0d76aa,"SANYO ELECTRIC CO., LTD."
229fba3c-2888-4f10-abea-870c894be197,"Investments & Innovative Concepts, Inc."
90601b6d-0aa7-4790-bd76-c29efff151c2,Clariant Corporation
0b24350b-045c-40ad-bf97-45c596f823c4,R&D BIOPHARMACEUTICALS GMBH
c2daa116-3ae7-48ce-a974-5645199bc3d4,OMRON CORPORATION
38cff6e0-fc52-4faf-9fa9-b72912600dee,Apple Inc.
f2d5ebcc-b2bf-456d-a911-1ddf522cb640,The University of Utah Research Foundation
7155b1a8-4dac-4b15-bfb2-0aed88776b58,"DePuy Synthes Products, Inc."
83c849be-f31a-410b-abcb-b9ed098533ca,"ROHM CO., LTD."
7ce085e8-951f-4d32-b532-02eaed945fe2,"Konishiroku Photo Industry Co., Ltd."
